tourist_id,age,gender,nationality,city_visited,trip_duration_days,season,travel_company,total_spending_usd
T04898,15,Male,France,Luxor,3,Summer,Isis Travel,529.08
T04899,17,Female,Netherlands,Alexandria,4,Spring,Echo Egypt Travel,536.56
T04900,13,Female,Spain,Luxor,2,Spring,Crystal Travel Egypt,257.65
T04901,8,Male,UK,Aswan,6,Spring,Explore Egypt Tours,1216.14
T04902,17,Female,France,Alexandria,6,Spring,Mirage Travel Egypt,941.26
T04903,9,Female,Norway,Hurghada,3,Summer,Oasis Travel Egypt,464.54
T04904,13,Female,UK,Alexandria,2,Winter,Moon Travel Egypt,316.4
T04905,17,Male,UK,Hurghada,9,Autumn,Lady Egypt Tours,2479.51
T04906,5,Male,Sweden,Cairo,9,Autumn,Diamond Travel Egypt,1325.01
T04907,12,Female,UK,Hurghada,2,Autumn,Best Egypt Tours,312.74
T04908,14,Female,Italy,Sharm El Sheikh,6,Autumn,Global Travel Egypt,2041.03
T04909,13,Male,France,Sharm El Sheikh,7,Summer,Vision Travel Egypt,1134.26
T04910,8,Female,Canada,Sharm El Sheikh,3,Autumn,Best Egypt Tours,575.91
T04911,16,Male,Canada,Sharm El Sheikh,3,Summer,Egypt Direct Tours,549.76
T04912,16,Female,Netherlands,Sharm El Sheikh,4,Spring,Continental Tours Egypt,629.58
T04913,17,Female,Italy,Sharm El Sheikh,10,Autumn,Mirage Travel Egypt,2139.24
T04914,18,Female,Denmark,Hurghada,5,Autumn,Classic Tours Egypt,997.91
T04915,11,Female,Germany,Luxor,4,Winter,Lady Egypt Tours,663.46
T04916,16,Female,Denmark,Hurghada,5,Winter,Travco Travel,968.49
T04917,15,Male,Italy,Aswan,8,Summer,Travel Line Egypt,1027.33
T04918,13,Female,Germany,Cairo,10,Autumn,Abercrombie & Kent Egypt,1497.06
T04919,5,Female,Denmark,Luxor,2,Spring,Osoris Travel,463.96
T04920,14,Male,Germany,Aswan,6,Summer,Queen Egypt Tours,1293.04
T04921,7,Male,Norway,Sharm El Sheikh,6,Summer,Pharaohs Tours,2005.87
T04922,9,Female,Sweden,Hurghada,6,Autumn,International Travel Egypt,1533.99
T04923,9,Female,Spain,Luxor,10,Winter,Egypt Holiday Makers,2347.59
T04924,14,Female,UK,Cairo,6,Autumn,Sakkara Travel,933.26
T04925,14,Male,Australia,Alexandria,7,Spring,Grand Tours Egypt,1253.82
T04926,18,Male,USA,Alexandria,7,Spring,Regency Travel Egypt,1107.6
T04927,18,Female,France,Luxor,4,Winter,Travel House Egypt,442.29
T04928,16,Male,Spain,Hurghada,7,Autumn,Journey Egypt,1634.19
T04929,12,Female,USA,Luxor,6,Spring,Karnak Tours,960.96
T04930,15,Female,Denmark,Luxor,6,Summer,Spring Tours,1250.59
T04931,18,Male,Denmark,Sharm El Sheikh,9,Spring,Wings Tours Egypt,1807.21
T04932,11,Male,Canada,Sharm El Sheikh,5,Winter,Explore Egypt Tours,1173.34
T04933,13,Female,Spain,Aswan,8,Winter,Lotus Travel Egypt,1197.16
T04934,16,Female,Italy,Sharm El Sheikh,5,Autumn,Luxor and Aswan Travel,902.91
T04935,18,Male,Denmark,Hurghada,8,Summer,Lotus Tours Egypt,1935.52
T04936,8,Female,Spain,Alexandria,10,Winter,Ultimate Travel Egypt,1227.64
T04937,8,Male,Norway,Hurghada,5,Spring,Regency Travel Egypt,970.85
T04938,11,Male,Norway,Alexandria,5,Winter,Vacation Travel Egypt,734.77
T04939,16,Female,Spain,Cairo,8,Winter,Travel Experts Egypt,1260.25
T04940,18,Female,Spain,Sharm El Sheikh,10,Winter,Wonder Travel Egypt,1955.37
T04941,12,Female,France,Sharm El Sheikh,2,Autumn,Travel Masters Egypt,655.83
T04942,9,Female,Spain,Hurghada,8,Spring,Modern Travel Egypt,2473.51
T04943,14,Male,Canada,Cairo,9,Spring,United Travel Egypt,1376.01
T04944,8,Male,UK,Hurghada,7,Autumn,Pyramids Land Tours,2058.19
T04945,12,Female,Sweden,Alexandria,6,Winter,Nefertiti Travel,941.18
T04946,17,Female,Italy,Cairo,8,Autumn,Memphis Tours,1186.72
T04947,13,Female,Italy,Alexandria,6,Winter,Egypt Direct Tours,1017.9
T04948,15,Male,Italy,Hurghada,7,Winter,Journey Egypt,1776.98
T04949,5,Female,Norway,Hurghada,4,Autumn,Star Travel Egypt,962.56
T04950,17,Female,Denmark,Cairo,6,Winter,Elite Egypt Tours,771.67
T04951,16,Female,Canada,Aswan,9,Spring,Professional Travel Egypt,1343.84
T04952,17,Male,Denmark,Hurghada,9,Summer,Lotus Travel Egypt,1938.05
T04953,5,Male,Germany,Alexandria,4,Summer,Echo Egypt Travel,445.6
T04954,5,Male,Sweden,Sharm El Sheikh,8,Winter,Paradise Travel Egypt,1554.72
T04955,13,Female,UK,Aswan,4,Summer,World Travel Egypt,486.45
T04956,12,Male,Spain,Alexandria,6,Winter,Galaxy Travel Egypt,710.24
T04957,13,Female,Denmark,Hurghada,10,Spring,Top Travel Egypt,2862.68
T04958,7,Female,Denmark,Hurghada,9,Summer,Best Egypt Tours,1395.54
T04959,10,Male,Spain,Luxor,9,Winter,Express Travel Egypt,1280.31
T04960,14,Male,Italy,Luxor,8,Summer,Cosmos Travel Egypt,946.4
T04961,9,Male,Germany,Aswan,7,Spring,Red Sea Travel Egypt,1652.27
T04962,6,Male,Denmark,Hurghada,4,Winter,Travel Services Egypt,994.33
T04963,17,Male,Spain,Hurghada,4,Winter,Royal Vacation Egypt,1018.12
T04964,17,Male,France,Aswan,7,Spring,Professional Travel Egypt,1651.07
T04965,9,Male,USA,Sharm El Sheikh,4,Autumn,Majestic Travel Egypt,773.96
T04966,6,Male,USA,Cairo,6,Summer,Ultimate Travel Egypt,899.91
T04967,16,Male,Australia,Sharm El Sheikh,4,Autumn,International Travel Egypt,1190.37
T04968,17,Female,France,Alexandria,7,Summer,Memphis Tours,728.25
T04969,17,Male,France,Luxor,5,Autumn,Paradise Travel Egypt,640.13
T04970,10,Male,Italy,Alexandria,8,Autumn,Silver Travel Egypt,1059.28
T04971,18,Female,Australia,Cairo,8,Autumn,Vision Travel Egypt,1348.65
T04972,9,Male,USA,Luxor,10,Spring,United Travel Egypt,2496.09
T04973,15,Female,Norway,Aswan,4,Summer,Pyramids Land Tours,724.25
T04974,14,Female,Spain,Sharm El Sheikh,9,Winter,Jasmine Travel Egypt,2112.49
T04975,14,Male,UK,Hurghada,6,Spring,Wings Tours Egypt,963.36
T04976,6,Male,Denmark,Luxor,2,Summer,Golden Travel Egypt,431.71
T04977,12,Female,Norway,Aswan,3,Spring,Royal Travel Egypt,427.26
T04978,18,Male,France,Aswan,9,Winter,Key Egypt Travel,2445.31
T04979,9,Female,Sweden,Aswan,8,Summer,Emerald Travel Egypt,1009.91
T04980,16,Female,Netherlands,Luxor,6,Spring,Nile Blue Tours,878.52
T04981,7,Female,Italy,Alexandria,10,Autumn,Journey Egypt,1158.38
T04982,16,Female,Australia,Aswan,8,Spring,Travel Line Egypt,1985.05
T04983,14,Female,Australia,Alexandria,10,Summer,Prestige Travel Egypt,1729.57
T04984,16,Male,Denmark,Luxor,6,Winter,On The Go Tours Egypt,1448.82
T04985,13,Male,UK,Aswan,3,Winter,Premier Travel Egypt,618.93
T04986,11,Male,Spain,Hurghada,2,Winter,Travco Travel,373.2
T04987,15,Female,Spain,Hurghada,4,Summer,Travco Travel,643.87
T04988,17,Female,Australia,Hurghada,7,Spring,Karnak Tours,1776.92
T04989,13,Female,Sweden,Aswan,5,Summer,Travel Choice Egypt,987.61
T04990,5,Female,USA,Aswan,5,Summer,Safari Travel Egypt,660.94
T04991,15,Male,USA,Sharm El Sheikh,5,Winter,Infinity Travel Egypt,1464.09
T04992,5,Male,USA,Aswan,2,Autumn,Royal Vacation Egypt,280.24
T04993,18,Female,Germany,Aswan,4,Winter,Plan Egypt Tours,877.24
T04994,8,Female,Norway,Aswan,9,Summer,Pioneer Travel Egypt,2225.77
T04995,15,Female,Sweden,Aswan,9,Spring,Emo Tours Egypt,1291.8
T04996,6,Male,Netherlands,Hurghada,5,Winter,Luxor and Aswan Travel,976.15
T04997,7,Male,Canada,Hurghada,8,Summer,Egypt Direct Tours,1958.49
T04998,13,Female,Australia,Alexandria,4,Spring,Travco Travel,527.27
T04999,15,Female,Australia,Cairo,5,Winter,Insight Vacations Egypt,473.16
T05000,17,Male,Australia,Alexandria,9,Winter,Classic Tours Egypt,1152.66
T05001,5,Female,Norway,Aswan,6,Winter,Prime Travel Egypt,795.77
T05002,13,Male,Netherlands,Aswan,3,Winter,United Travel Egypt,531.14
T05003,12,Male,Netherlands,Aswan,5,Autumn,Silver Travel Egypt,1091.33
T05004,6,Female,Norway,Hurghada,5,Spring,Lady Egypt Tours,1299.11
T05005,13,Female,Italy,Hurghada,9,Spring,Sakkara Travel,2064.42
T05006,9,Female,Norway,Aswan,4,Autumn,Galaxy Travel Egypt,794.7
T05007,5,Female,Netherlands,Luxor,2,Spring,Galaxy Travel Egypt,214.68
T05008,5,Female,Netherlands,Cairo,2,Spring,Paradise Travel Egypt,218.81
T05009,6,Male,UK,Luxor,10,Autumn,Lady Egypt Tours,2432.27
T05010,14,Male,Canada,Aswan,9,Autumn,Abercrombie & Kent Egypt,1468.21
T05011,7,Male,Netherlands,Hurghada,5,Spring,Egypt Tours Portal,1236.55
T05012,16,Male,Denmark,Luxor,10,Summer,Adventure Egypt Tours,2077.16
T05013,14,Male,Denmark,Alexandria,2,Winter,Globe Travel Egypt,192.34
T05014,10,Male,Canada,Hurghada,6,Summer,Travel Masters Egypt,1731.15
T05015,6,Female,Germany,Cairo,4,Summer,Royal Vacation Egypt,629.51
T05016,15,Male,France,Aswan,9,Autumn,Continental Tours Egypt,1216.32
T05017,6,Male,Germany,Aswan,6,Summer,Safari Travel Egypt,1330.41
T05018,14,Male,Denmark,Alexandria,10,Winter,Future Travel Egypt,1775.94
T05019,18,Male,Netherlands,Sharm El Sheikh,3,Spring,Embrace Egypt,981.01
T05020,6,Male,Australia,Hurghada,5,Spring,Travel World Egypt,1304.35
T05021,14,Female,UK,Luxor,9,Summer,Dynasty Travel Egypt,1407.19
T05022,9,Female,Italy,Luxor,8,Autumn,Orient Travel Egypt,1580.09
T05023,15,Female,Italy,Luxor,5,Autumn,Journey Egypt,1008.21
T05024,8,Male,Netherlands,Cairo,2,Summer,Moon Travel Egypt,186.58
T05025,18,Female,Denmark,Hurghada,4,Winter,Crystal Travel Egypt,1136.84
T05026,18,Female,USA,Cairo,3,Autumn,Pyramids Land Tours,533.5
T05027,17,Male,Italy,Alexandria,2,Autumn,Vision Travel Egypt,262.72
T05028,9,Female,Spain,Alexandria,5,Spring,Karnak Tours,711.79
T05029,9,Female,Italy,Aswan,4,Autumn,Osoris Travel,585.89
T05030,18,Male,Canada,Alexandria,5,Summer,Echo Egypt Travel,548.9
T05031,17,Male,Germany,Sharm El Sheikh,2,Winter,Explore Egypt Tours,369.13
T05032,15,Female,Sweden,Sharm El Sheikh,6,Winter,Adventure Egypt Tours,1432.83
T05033,5,Female,Netherlands,Luxor,7,Summer,Karnak Tours,1190.45
T05034,16,Male,Spain,Aswan,4,Winter,Emerald Travel Egypt,553.22
T05035,16,Male,Netherlands,Cairo,3,Autumn,Galaxy Travel Egypt,360.49
T05036,12,Female,Norway,Sharm El Sheikh,4,Winter,Continental Tours Egypt,606.49
T05037,11,Female,Australia,Aswan,8,Autumn,Sakkara Travel,2275.61
T05038,17,Male,Germany,Alexandria,9,Winter,Wonder Travel Egypt,864.26
T05039,6,Male,Sweden,Alexandria,8,Summer,Journey Egypt,754.58
T05040,14,Female,Netherlands,Cairo,3,Autumn,Journey Egypt,408.09
T05041,7,Male,France,Alexandria,9,Summer,Majestic Travel Egypt,1017.07
T05042,9,Male,Canada,Alexandria,5,Winter,Pioneer Travel Egypt,770.11
T05043,7,Female,France,Luxor,2,Summer,World Travel Egypt,219.0
T05044,13,Male,Australia,Cairo,9,Autumn,Galaxy Travel Egypt,1092.21
T05045,8,Male,Canada,Aswan,2,Spring,Isis Travel,440.3
T05046,15,Male,Sweden,Aswan,6,Summer,Falcon Travel Egypt,1509.51
T05047,18,Male,Norway,Hurghada,2,Spring,Classic Tours Egypt,454.95
T05048,17,Male,Netherlands,Alexandria,6,Spring,Vision Travel Egypt,906.49
T05049,18,Female,Italy,Alexandria,9,Autumn,Golden Egypt Tours,1017.04
T05050,6,Female,USA,Sharm El Sheikh,10,Spring,Top Travel Egypt,1667.31
T05051,10,Male,France,Hurghada,5,Winter,Isis Travel,1436.01
T05052,12,Male,USA,Cairo,7,Summer,Vision Travel Egypt,1225.33
T05053,16,Female,France,Aswan,5,Summer,Spring Tours,1209.92
T05054,7,Male,Germany,Alexandria,3,Winter,Echo Egypt Travel,343.24
T05055,18,Female,UK,Alexandria,3,Winter,Echo Egypt Travel,484.67
T05056,17,Female,Sweden,Cairo,8,Spring,Golden Egypt Tours,1493.51
T05057,16,Male,Australia,Hurghada,4,Winter,Travel Masters Egypt,937.44
T05058,12,Female,UK,Cairo,8,Summer,Adventure Egypt Tours,1378.17
T05059,7,Male,Norway,Hurghada,4,Autumn,Paradise Travel Egypt,1103.28
T05060,15,Female,France,Aswan,5,Winter,Queen Egypt Tours,600.78
T05061,10,Female,Canada,Sharm El Sheikh,6,Autumn,Scandia Tours Egypt,1826.2
T05062,18,Female,Denmark,Hurghada,5,Summer,Nile Blue Tours,739.56
T05063,18,Female,Denmark,Alexandria,4,Spring,Classic Tours Egypt,545.54
T05064,15,Male,Norway,Luxor,5,Spring,Deluxe Tours Egypt,943.47
T05065,8,Male,Canada,Hurghada,10,Spring,Heliopolis Travel,2954.78
T05066,18,Female,Germany,Hurghada,10,Spring,Falcon Travel Egypt,1882.85
T05067,17,Female,Canada,Sharm El Sheikh,4,Winter,Egypt Holiday Makers,1289.77
T05068,7,Male,Canada,Sharm El Sheikh,5,Autumn,Sakkara Travel,943.28
T05069,8,Female,France,Alexandria,6,Winter,Insight Vacations Egypt,652.46
T05070,17,Female,USA,Cairo,7,Winter,Spring Tours,1162.62
T05071,14,Male,Norway,Hurghada,2,Spring,Travel Point Egypt,483.71
T05072,14,Female,Spain,Luxor,4,Autumn,Explore Egypt Tours,760.49
T05073,10,Male,Netherlands,Luxor,3,Winter,Key Egypt Travel,406.81
T05074,7,Female,Italy,Cairo,4,Winter,Insight Vacations Egypt,513.01
T05075,17,Male,Germany,Aswan,4,Spring,Professional Travel Egypt,906.58
T05076,14,Male,Australia,Luxor,2,Autumn,International Travel Egypt,346.71
T05077,12,Male,UK,Aswan,8,Autumn,Blue Sky Travel Egypt,2148.37
T05078,16,Female,UK,Aswan,3,Spring,Insight Vacations Egypt,588.55
T05079,11,Male,Spain,Cairo,3,Autumn,Vacation Travel Egypt,581.87
T05080,8,Female,Germany,Cairo,3,Summer,Oasis Travel Egypt,356.55
T05081,11,Male,Norway,Hurghada,8,Spring,Safari Travel Egypt,1261.21
T05082,14,Female,Netherlands,Sharm El Sheikh,8,Summer,Professional Travel Egypt,2459.08
T05083,12,Male,Canada,Luxor,3,Autumn,Express Travel Egypt,489.27
T05084,10,Female,Sweden,Cairo,10,Spring,Sakkara Travel,1619.18
T05085,14,Female,Germany,Cairo,5,Summer,Premier Travel Egypt,710.7
T05086,9,Female,Italy,Luxor,10,Autumn,Isis Travel,2148.39
T05087,5,Male,Netherlands,Hurghada,4,Spring,Ultimate Travel Egypt,851.03
T05088,5,Male,Spain,Cairo,8,Summer,Professional Travel Egypt,1352.32
T05089,17,Female,Spain,Sharm El Sheikh,7,Autumn,Embrace Egypt,1150.24
T05090,9,Male,Germany,Alexandria,6,Spring,Blue Sky Travel Egypt,660.15
T05091,12,Male,Spain,Alexandria,3,Summer,Spring Tours,385.84
T05092,11,Male,Denmark,Aswan,6,Spring,Travel Services Egypt,1421.54
T05093,7,Female,Germany,Luxor,7,Summer,Oasis Travel Egypt,1050.34
T05094,17,Male,Australia,Luxor,6,Autumn,Travel House Egypt,1020.12
T05095,12,Male,Denmark,Alexandria,2,Summer,Lady Egypt Tours,341.7
T05096,10,Female,Sweden,Cairo,10,Autumn,Great Pyramid Travel,1977.2
T05097,5,Male,Denmark,Sharm El Sheikh,6,Winter,Universal Travel Egypt,1881.04
T05098,15,Female,Spain,Cairo,3,Summer,Golden Travel Egypt,279.9
T05099,5,Male,Canada,Alexandria,4,Winter,Travel World Egypt,680.97
T05100,11,Male,Australia,Hurghada,5,Summer,Sunrise Travel Egypt,1569.71
T05101,6,Female,France,Aswan,5,Winter,Embrace Egypt,1410.79
T05102,13,Male,USA,Luxor,5,Spring,Orient Travel Egypt,875.26
T05103,17,Male,Norway,Sharm El Sheikh,2,Winter,Abercrombie & Kent Egypt,333.36
T05104,9,Male,Canada,Aswan,10,Autumn,Lady Egypt Tours,1254.71
T05105,14,Male,Germany,Cairo,6,Spring,Future Travel Egypt,537.15
T05106,16,Male,USA,Cairo,8,Summer,Dynasty Travel Egypt,710.75
T05107,17,Female,USA,Alexandria,3,Spring,Zenith Travel Egypt,270.74
T05108,12,Male,Germany,Alexandria,6,Summer,Regency Travel Egypt,656.52
T05109,15,Female,Spain,Alexandria,9,Winter,Paradise Travel Egypt,1587.07
T05110,13,Female,Germany,Cairo,8,Winter,Travco Travel,1142.37
T05111,13,Female,Norway,Sharm El Sheikh,3,Autumn,Pyramids Land Tours,591.23
T05112,10,Female,France,Aswan,10,Spring,Mirage Travel Egypt,2372.28
T05113,5,Female,Italy,Hurghada,10,Spring,Blue Sky Travel Egypt,2829.75
T05114,11,Male,USA,Luxor,9,Spring,Sunrise Travel Egypt,1157.03
T05115,13,Female,France,Aswan,5,Summer,Embrace Egypt,1127.88
T05116,10,Male,Denmark,Cairo,4,Summer,Memphis Tours,341.6
T05117,6,Female,Australia,Alexandria,6,Winter,Golden Egypt Tours,672.94
T05118,7,Female,Germany,Cairo,2,Winter,World Travel Egypt,207.55
T05119,16,Female,Denmark,Sharm El Sheikh,4,Summer,Cosmos Travel Egypt,1315.04
T05120,12,Female,USA,Hurghada,7,Summer,Golden Travel Egypt,1900.06
T05121,18,Male,Italy,Luxor,5,Spring,Wonder Travel Egypt,852.62
T05122,14,Female,Spain,Luxor,6,Autumn,Pioneer Travel Egypt,1115.52
T05123,10,Female,Germany,Cairo,6,Spring,Adventure Egypt Tours,1191.12
T05124,11,Male,USA,Aswan,2,Autumn,Queen Egypt Tours,598.55
T05125,11,Male,Netherlands,Aswan,4,Spring,Pioneer Travel Egypt,493.61
T05126,9,Female,Denmark,Alexandria,2,Spring,Sunrise Travel Egypt,275.25
T05127,11,Female,Denmark,Luxor,5,Winter,Global Travel Egypt,1118.33
T05128,13,Male,Sweden,Aswan,9,Spring,Oasis Travel Egypt,2231.85
T05129,7,Female,Canada,Hurghada,8,Spring,Egypt Direct Tours,2517.39
T05130,13,Male,UK,Hurghada,7,Autumn,Memphis Tours,1932.32
T05131,5,Female,Canada,Luxor,6,Summer,Safari Travel Egypt,1356.24
T05132,5,Male,Italy,Luxor,10,Autumn,Prestige Travel Egypt,2412.36
T05133,17,Female,France,Alexandria,7,Spring,World Travel Egypt,891.63
T05134,14,Female,France,Alexandria,5,Winter,Wings Tours Egypt,592.46
T05135,11,Female,Germany,Sharm El Sheikh,9,Winter,Nile Travel Egypt,1382.86
T05136,8,Female,Germany,Luxor,9,Winter,Red Sea Travel Egypt,1272.9
T05137,7,Female,France,Sharm El Sheikh,3,Autumn,Falcon Travel Egypt,581.86
T05138,15,Male,Canada,Alexandria,3,Summer,Pharaohs Tours,405.16
T05139,12,Male,France,Sharm El Sheikh,7,Winter,Luxor and Aswan Travel,1628.43
T05140,14,Male,Germany,Aswan,2,Summer,Golden Travel Egypt,261.45
T05141,15,Female,Italy,Luxor,4,Winter,International Travel Egypt,535.22
T05142,16,Female,Australia,Luxor,3,Autumn,Sakkara Travel,718.04
T05143,6,Male,Spain,Alexandria,6,Summer,Grand Tours Egypt,903.66
T05144,10,Female,Norway,Alexandria,8,Winter,Sharm Club,1312.29
T05145,18,Female,Australia,Alexandria,4,Summer,Future Travel Egypt,668.59
T05146,17,Female,UK,Cairo,4,Summer,Lotus Travel Egypt,374.93
T05147,17,Female,UK,Aswan,5,Autumn,Travel House Egypt,1173.57
T05148,16,Male,Norway,Sharm El Sheikh,8,Spring,Platinum Travel Egypt,1981.22
T05149,18,Male,Norway,Sharm El Sheikh,5,Autumn,Luxor and Aswan Travel,1437.82
T05150,12,Female,Denmark,Alexandria,9,Summer,Victory Travel Egypt,1421.27
T05151,12,Male,Canada,Sharm El Sheikh,9,Summer,Ultimate Travel Egypt,1560.97
T05152,14,Male,Spain,Aswan,6,Spring,Vacation Travel Egypt,942.99
T05153,13,Male,France,Alexandria,6,Winter,Royal Vacation Egypt,960.43
T05154,5,Male,Norway,Alexandria,8,Autumn,MISR Travel,1266.82
T05155,15,Female,Germany,Alexandria,4,Summer,Moon Travel Egypt,370.55
T05156,15,Male,France,Aswan,10,Summer,Lotus Tours Egypt,1461.66
T05157,6,Female,Spain,Alexandria,7,Spring,Majestic Travel Egypt,1187.17
T05158,18,Female,Italy,Cairo,9,Winter,Lady Egypt Tours,870.47
T05159,5,Male,Australia,Hurghada,6,Summer,Plan Egypt Tours,1127.23
T05160,17,Male,Canada,Luxor,2,Spring,Travel World Egypt,325.21
T05161,6,Female,Netherlands,Hurghada,9,Autumn,Dynasty Travel Egypt,1587.89
T05162,7,Female,Canada,Cairo,2,Autumn,Spring Tours,319.6
T05163,18,Female,Germany,Hurghada,9,Winter,Plan Egypt Tours,2783.35
T05164,7,Male,USA,Alexandria,5,Spring,Heliopolis Travel,472.86
T05165,7,Male,Italy,Sharm El Sheikh,5,Autumn,Premier Travel Egypt,1032.29
T05166,9,Female,Australia,Cairo,5,Spring,Lady Egypt Tours,689.86
T05167,16,Male,Italy,Alexandria,2,Winter,Deluxe Tours Egypt,314.32
T05168,12,Male,Canada,Alexandria,9,Spring,Golden Travel Egypt,1354.51
T05169,12,Male,Australia,Luxor,9,Spring,Wonder Travel Egypt,2229.84
T05170,6,Female,USA,Aswan,9,Winter,Blue Sky Travel Egypt,2295.95
T05171,14,Male,Norway,Aswan,2,Spring,Diamond Travel Egypt,332.34
T05172,11,Male,Germany,Hurghada,8,Spring,Royal Travel Egypt,1477.35
T05173,11,Male,Italy,Aswan,3,Autumn,Heliopolis Travel,525.6
T05174,14,Female,France,Alexandria,6,Winter,Victory Travel Egypt,587.14
T05175,15,Female,France,Hurghada,8,Summer,Blue Sky Travel Egypt,2228.89
T05176,7,Male,Canada,Cairo,6,Autumn,Mirage Travel Egypt,665.26
T05177,11,Male,Norway,Sharm El Sheikh,4,Spring,Sun International,1396.33
T05178,14,Male,Norway,Cairo,4,Spring,Jasmine Travel Egypt,493.38
T05179,10,Female,UK,Alexandria,2,Summer,Legend Travel Egypt,336.35
T05180,14,Male,Italy,Alexandria,2,Autumn,Emerald Travel Egypt,218.98
T05181,10,Male,Netherlands,Cairo,6,Summer,Vacation Travel Egypt,1017.76
T05182,14,Female,Sweden,Cairo,8,Winter,Journey Egypt,779.42
T05183,13,Male,Norway,Sharm El Sheikh,6,Winter,Pharaohs Tours,1386.26
T05184,17,Female,UK,Aswan,4,Summer,Galaxy Travel Egypt,1033.38
T05185,6,Male,Canada,Alexandria,8,Spring,Oasis Travel Egypt,759.27
T05186,15,Female,Germany,Sharm El Sheikh,2,Winter,Safari Travel Egypt,519.23
T05187,12,Male,France,Cairo,8,Summer,Majestic Travel Egypt,679.49
T05188,8,Female,Netherlands,Sharm El Sheikh,5,Autumn,Sun International,1393.79
T05189,8,Female,Sweden,Hurghada,7,Winter,Jasmine Travel Egypt,1189.03
T05190,11,Female,Norway,Alexandria,8,Autumn,Travel Masters Egypt,1025.12
T05191,16,Male,France,Alexandria,6,Spring,Travel Line Egypt,839.07
T05192,5,Female,Denmark,Luxor,10,Autumn,Safari Travel Egypt,1075.66
T05193,18,Male,France,Aswan,9,Winter,Travel Experts Egypt,2643.07
T05194,12,Female,Spain,Luxor,3,Spring,Imperial Egypt,519.12
T05195,7,Female,Canada,Sharm El Sheikh,5,Winter,Embrace Egypt,1540.67
T05196,13,Male,France,Sharm El Sheikh,9,Spring,Spring Tours,2241.09
T05197,8,Female,USA,Hurghada,8,Autumn,Great Pyramid Travel,2510.28
T05198,6,Male,Denmark,Alexandria,2,Summer,Jasmine Travel Egypt,310.81
T05199,10,Male,Australia,Hurghada,9,Autumn,Red Sea Travel Egypt,2657.82
T05200,18,Female,Norway,Hurghada,3,Summer,Majestic Travel Egypt,847.76
T05201,15,Female,Spain,Aswan,9,Winter,Imperial Egypt,1178.72
T05202,8,Female,Australia,Luxor,9,Autumn,Echo Egypt Travel,1779.14
T05203,17,Male,Sweden,Cairo,10,Summer,Elite Egypt Tours,1275.83
T05204,18,Female,Norway,Aswan,3,Summer,Nefertiti Travel,621.87
T05205,12,Female,France,Alexandria,9,Summer,Abercrombie & Kent Egypt,1303.39
T05206,18,Male,Australia,Cairo,10,Autumn,Travel Choice Egypt,1093.6
T05207,14,Female,Denmark,Luxor,10,Winter,Lady Egypt Tours,1115.43
T05208,14,Female,USA,Alexandria,2,Summer,Queen Egypt Tours,273.84
T05209,6,Male,Spain,Hurghada,5,Summer,Explore Egypt Tours,1076.66
T05210,16,Female,Denmark,Cairo,6,Autumn,Ultimate Travel Egypt,955.48
T05211,9,Male,Canada,Alexandria,2,Summer,United Travel Egypt,206.61
T05212,13,Male,Spain,Luxor,6,Summer,Universal Travel Egypt,1237.08
T05213,16,Male,Norway,Sharm El Sheikh,2,Summer,Express Travel Egypt,321.4
T05214,11,Male,Norway,Sharm El Sheikh,3,Spring,Deluxe Tours Egypt,961.55
T05215,16,Female,Spain,Alexandria,2,Autumn,Express Travel Egypt,217.71
T05216,18,Male,Canada,Aswan,3,Winter,Nefertiti Travel,844.43
T05217,9,Male,Germany,Hurghada,7,Autumn,Nile Travel Egypt,2059.26
T05218,8,Female,Sweden,Sharm El Sheikh,7,Summer,Travel World Egypt,1059.99
T05219,13,Male,USA,Hurghada,10,Spring,Golden Egypt Tours,1622.34
T05220,16,Male,Germany,Sharm El Sheikh,6,Spring,Continental Tours Egypt,2057.63
T05221,15,Male,France,Sharm El Sheikh,4,Spring,Travel Services Egypt,1319.99
T05222,13,Male,Sweden,Hurghada,10,Summer,Nile Travel Egypt,2547.88
